resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,id_str,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_cadence,average_heartrate,max_heartrate,suffer_score,average_watts,device_watts,kilojoules
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,5023.1,1701,1720,10.8,Run,Run,,Garmin Forerunner 735XT,9059104218,9059104218,2023-05-12T17:48:14Z,2023-05-12T19:48:14Z,(GMT+01:00) Europe/Paris,7200.0,,,,7,1,0,1,0,"{'id': 'a9059104218', 'summary_polyline': 'm`ohHqs_M}@hAa@Da@V[f@@HHHHt@a@rAJ`@@JKLa@d@c@Zc@l@JBSFe@TiCbB@Xx@vEGr@WXa@Zc@RaAp@c@Rc@Di@RCAGu@y@g@[[yAwB{@w@]a@_@]e@Kg@Ca@XAr@Xj@nAlBZh@pBbFVj@v@tAXlBXd@Ex@G^Pp@Tb@XvAJv@Bz@Td@^]DBZ\\r@Wb@WXe@Ee@Q{@g@cBi@aAg@{Ac@cBMy@e@_FSs@_@W]c@oBsC_@_@a@W[a@e@Wi@Ee@XIn@Vp@fAtB\\j@`AhCTd@Tr@Vh@v@lAPx@Hv@?NV^ArAb@`AFV\\tBLrAN`@BA\\YPJZBv@]b@[Du@Kg@W{@eAiC{@aCc@aBO{@E{@F}@G{@Uq@c@[]e@Yk@o@w@KSs@w@_Ay@]Qi@IOB_@\\Cv@r@zAdAjBVp@Pr@`A~Bz@pAXj@XrBVf@G|@Pp@Rl@f@fDHz@N\\Z]b@Tb@ERI`@[Ve@Cc@Os@Sm@Uq@}@uBm@}AQw@]sD', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740620678290725, 2.2971585486084223]","[48.74792885966599, 2.2937124129384756]",2.953,4.191,True,False,True,76.1,52.9,9718606866,9718606866,garmin_ping_273881985406,False,2,0,False,84.1,148.0,178.0,30.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Séance de musculation en soirée,0.0,2167,2167,0.0,WeightTraining,WeightTraining,30.0,Garmin Forerunner 735XT,9053339303,9053339303,2023-05-11T17:23:38Z,2023-05-11T19:23:38Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a9053339303', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,False,True,,,9712523795,9712523795,garmin_ping_273716385900,False,0,0,False,,99.5,135.0,5.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied dans l'après-midi,4460.8,1613,1620,27.2,Run,Run,,Garmin Forerunner 735XT,9027933360,9027933360,2023-05-07T13:33:29Z,2023-05-07T15:33:29Z,(GMT+01:00) Europe/Paris,7200.0,,,,4,0,0,1,0,"{'id': 'a9027933360', 'summary_polyline': 'ilthHmh}Ld@Df@Cf@If@CfAR`@Nh@^f@FlACjCNd@CdAMpAChAB`@O^]b@G|BEhA\\|@BhB?`@BVCb@@f@Gb@Ad@Kr@WV@dBdAd@HX?d@Gd@MTMh@AlA^h@ABLGNOJ@D`@Nb@Kb@Sd@DjAKlBFb@JrCVb@JrBFNAz@a@d@K\\MlBNpA^d@R`@Z\\Jz@Ld@P`Ah@fAVvExBjBv@pAzANHDCRo@F]BAF@VZb@MZONMn@y@fAa@`@_@^U`@]b@cA^i@f@Ef@A^Wt@kA^ORQtAyBXYHSlA}AXe@^a@j@e@b@c@b@WZa@\\g@Zu@Ns@N}DNs@Ts@Is@Um@MSa@mBImBOkBTg@b@Ib@UzCiC\\i@Ey@WiBGaAZk@LMjCoBlAcA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.77276980318129, 2.285341154783964]","[48.74191886745393, 2.2964484337717295]",2.766,3.767,True,False,True,93.4,52.9,9685553895,9685553895,garmin_ping_273017088078,False,0,0,False,83.0,162.6,173.0,59.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied dans l'après-midi,7757.3,2830,2833,107.0,Run,Run,,Garmin Forerunner 735XT,9027183877,9027183877,2023-05-07T11:33:13Z,2023-05-07T13:33:13Z,(GMT+01:00) Europe/Paris,7200.0,,,,13,0,0,1,0,"{'id': 'a9027183877', 'summary_polyline': 'ebohH_s_MW^a@IGJKdADXPN?Pk@zBGpAQLc@RaAt@c@X_@X]b@c@XCxA@x@LtBKt@aBrAcAb@e@FMFe@XEL?x@RlBXrBCh@w@hASh@Bv@l@|ATdAJx@?z@Dx@Wp@Y^_@Xm@ZKJ[d@a@\\{@fAc@Zo@`A_@`@GPk@`@]b@K@]\\CJg@x@Wf@s@Pq@^]b@Yh@[ZgBdAo@Ta@`@c@V_A`@YGKLk@`AA?c@{@_@Y{@]{@_@UIcBkAq@]kAYkB}@uBg@i@_@eA[u@Yc@OiAQeAh@c@`@g@TU@cCe@e@?iAKg@Iq@WoASe@\\e@?e@GeBLWQDER??Eg@S_@Yi@Wo@P{@f@g@Ho@AeAy@mARmA?qAGe@XQAoABkAIiA[s@?i@Ce@JeA\\a@Tq@JkABe@DoAUe@Ae@EmABe@FmA@c@KQUe@Me@Gc@C}CFmAGi@@a@Fc@Lg@IiAHe@AmAOc@Qo@KYQe@KoBQk@IiANg@Oo@KmAKc@Wc@Fc@OkAo@g@OmARSE_@_@}AY]?SEa@Ke@K]?e@IOBc@Ag@Jg@Ie@Cc@Fa@KI?a@Mc@E_FkBa@KU[[[e@EcAFe@ISm@gAi@i@TS|@e@F{@IcAc@QAB?_@c@e@WiA_@cCuAe@C_AaAYm@Yc@c@Mc@UiBwAq@S]c@a@_@_@E_@Y[g@a@Se@FIF[UCSa@o@][M@[`@UCOO@KEWm@Jc@E]MKKQe@mA_@c@Ae@B[Aa@M}Am@QKg@SKI]e@e@Wg@M}@EaEeAWKa@U]aAu@o@]a@_@SwAgAk@]a@]a@Uc@`@SCy@c@Sa@uBwBcAo@aAw@Wi@[c@UQ?D^\\r@dAbA`A', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.74100364744663, 2.2969655133783817]","[48.79585457034409, 2.294818237423897]",2.741,5.596,True,False,True,105.8,52.9,9684752587,9684752587,garmin_ping_273003227973,False,8,0,False,83.6,163.3,184.0,108.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,7059.5,3837,4574,125.0,Run,Run,,Garmin Forerunner 735XT,9007858168,9007858168,2023-05-04T08:03:47Z,2023-05-04T10:03:47Z,(GMT+01:00) Europe/Paris,7200.0,,,,3,0,0,1,0,"{'id': 'a9007858168', 'summary_polyline': 'mxqvGqpg^r@d@z@p@|B|BZ`@fA`A|A|AfCpBnB`BTLRCXg@\\oAt@qBr@wBTm@NQ`@?f@DvACb@Eb@UZa@\\gB?KObAOn@Y^{@Zg@Dy@Ag@FYTO`@i@hAJa@l@{A`@Mp@Bd@Ef@?b@I^STg@b@aBA?GNEl@Qt@MTa@ZaEL[`@q@jBZcAPc@Ze@b@MJAjB@`@G\\_@Xe@f@kBUl@Mn@Sp@]Zc@Re@FyALc@?c@Za@dAMb@No@Ti@Te@TQn@GrBAb@M\\UNSHUXgBAASp@S~@[d@c@Vc@De@D{A?UDY`@g@xACPbAeCRQlACr@Bh@CTGh@a@Pw@b@{ABa@A?\\Dn@n@jA|APVb@dAVf@\\\\PZDq@Qo@@@BCHd@A`@EV@PLT`@`@PVTN~CbGVr@Nn@b@d@b@p@bAt@JTPP`@Vv@ZJ?^XVj@b@d@FPEHI@|Bt@ZBZCFBFn@FRC?BEAE?Z^RDF@`@@DFt@Cp@Bn@Eb@Pn@?PDNu@nCFVUj@G|B@b@I`@En@Br@_@pBGt@YfAb@kABg@LcAH}BAu@b@mEr@qCLLz@b@Nj@C`ALr@Bx@XlBFVF~@N`AFNFr@?r@OdDGzBOdA]VFr@?p@c@vCIT?FJs@By@ReBCYHo@Xe@P{DAeA@u@HW?ODe@[cBOgAOo@UeBHs@E[Ja@IeA[a@_@YOo@Um@Iq@MwAD}@Kq@MYUqBGKiA?c@EeAc@]]_@Y[]a@We@CgAPuD{DaAiA}@{@Ya@a@S[e@_@]k@s@_@[c@Ae@FiGZq^wOSWiAs@{BoB', 'resource_state': 2}",False,False,False,False,everyone,False,,"[45.80836666747928, 5.123658841475844]","[45.80902556888759, 5.1242003962397575]",1.84,3.354,True,False,True,217.0,186.8,9664299537,9664299537,garmin_ping_272488400796,False,1,0,False,67.2,123.8,175.0,30.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,13927.9,4836,4843,106.4,Run,Run,,Garmin Forerunner 735XT,8982300894,8982300894,2023-04-30T07:58:30Z,2023-04-30T09:58:30Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,2,0,1,0,"{'id': 'a8982300894', 'summary_polyline': 'kbrvGi{g^RTLV?HCHX`@~@p@~@~@tEdE\\\\nA`AlAhAj@d@~@z@\\`@lBhBdBrA|@`A`@RbBAjAObAE`D_@jAIlEQv@L^XrHnH\\`@dAfBf@f@bA]f@HfBfA^Zh@VnA\\b@FX`@Lr@Nj@Jr@@z@Hv@Lp@Ht@Tj@X`@b@Rb@Zh@l@^PpAXd@Xd@Jb@N`@R~AfApClA`Ah@d@Lf@Dd@EfCu@jCsApFqDnA]bAa@~JwC|@]bFyAx@SjCw@fB]b@Qf@E^Y`A}@z@g@^SrB]h@Ch@?f@ErETdCXb@?b@IZO^]b@cABs@AgBj@aCZe@f@?lCtA`EpAjARdB^d@Ad@Ob@@f@JfBPb@AvCPtB?lAAhBKlAOdBIxK_@b@Kt@cA^WZCVe@\\cBJu@Dq@BKn@}@vFgG~A}An@u@vA{AnCgCx@cAp@oAxB}B|@y@t@w@jC{B~@mAhAqAt@gA|AoC\\aAj@mB@i@yBcB_A{@eCyDq@w@_@YmAs@m@Uw@e@_@a@Um@Mq@`@v@Dj@a@`@[Pk@`@q@\\cAp@YJoF|C_Bt@_@TmBz@gA`@eB`AaAx@{@Zc@Xa@`@}@lAYXYd@i@j@{@h@u@^{@r@qCz@aA|@a@ZYd@c@BiAiDa@gAaAb@Yg@m@wAeBaFs@yAk@aAcA}BmCwEk@s@u@s@kAcA{@g@gAg@sAu@aBm@gBe@c@GkCSaC?c@Fc@Na@Zu@dA_Av@Ul@Y~AGt@s@hFCv@FrCCv@a@Z_Et@aDd@yBb@eBViANuADyEEuCKmDCc@Es@@sBd@iAN{AFoAXc@PqAv@sDvA_Bh@c@Jg@Hc@BiGr@mBHg@IGm@AA^cADOa@L[d@_@BKs@OyACw@QwBIiBQ}CIkB?u@Gu@a@T}AxAgA~@cAr@oAZ}AFiARwBn@kAf@[H}AHiAQWb@Mp@Iv@OpBMp@c@dBWb@kA`AU^q@~DeAfEUhBYx@[h@Ul@Qp@Kx@Ql@YVe@FeBJc@Eg@H[j@sAnDm@rAQn@Yl@a@@g@U_@[m@w@e@[eAk@eBoA][yCaDe@[yAgByAeAaBwA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[45.80852617509663, 5.1267514284700155]","[45.80902833491564, 5.124133424833417]",2.88,4.281,True,False,True,254.7,186.8,9637194871,9637194871,garmin_ping_271805141760,False,0,0,False,85.1,165.9,180.0,209.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Séance de musculation en soirée,0.0,3177,3177,0.0,WeightTraining,WeightTraining,30.0,Garmin Forerunner 735XT,8967893962,8967893962,2023-04-27T16:44:22Z,2023-04-27T18:44:22Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a8967893962', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,False,True,,,9621905240,9621905240,garmin_ping_271380546374,False,0,0,False,,112.8,147.0,10.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Sortie vélo en soirée,6267.2,2503,2782,67.2,Run,Run,0.0,Garmin Forerunner 735XT,8961920410,8961920410,2023-04-26T17:10:21Z,2023-04-26T19:10:21Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,"{'id': 'a8961920410', 'summary_polyline': '}_ohHos_McATIP}@`@Wr@k@@eBEyBz@sAnAeBDGB?DI^w@EYHgBp@YNY^oBZcA\\K?SEo@L[mA{A{Aq@yAeAqByAeEy@l@{@h@_@\\mAhBS^SZu@Wa@cAaAm@e@JgAtAwA`BKVw@hAk@lAaAxAiA|BOxCh@r@BNGPU\\ChA]xCIdB@ZKDEHQ|Ak@tCAPwBxL]nCQbDGb@?hBz@r@zAr@pBx@~Bz@R?^]hCmHhAiCTYA}A@u@PyALs@TiAv@qC`AeCVa@`A|A|AnCh@p@tAvBjCpCnAnBv@Xb@\\nAv@`Ar@F@RG?Bb@o@Za@r@gATSf@y@z@s@tAcBTi@^KNVf@Kd@Wh@y@Gm@?CDCj@fALl@t@vAdAlDp@vAd@jBxAdA|AkAn@Qh@`@d@pAHEzAdAb@zAR`@F@rCiCTWr@YVCt@[G]YuCJk@JgBj@uAJO@U?m@@K@?A@?SUsA@KDKb@[v@}@Da@I_A@A?C]qCJQtAk@|AoAOyCg@{DqAiH{@mCaB_C', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740568, 2.297349]","[48.74057, 2.297356]",2.504,4.175,True,False,True,89.2,52.7,9615595445,9615595445,garmin_ping_271215640961,False,0,0,False,,133.5,173.0,19.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Sortie vélo le matin,19204.2,4795,5283,177.4,Ride,Ride,,Garmin Forerunner 735XT,8941556124,8941556124,2023-04-23T08:44:38Z,2023-04-23T10:44:38Z,(GMT+01:00) Europe/Paris,7200.0,,,,14,1,0,1,0,"{'id': 'a8941556124', 'summary_polyline': 'qgnhHoy~Lh@lC|@jG?R]b@q@TgBx@ILa@XAHl@~DCXc@`@Sn@[^Gd@^nB@t@s@l@GZK`DAnAVvB@ZE`@I^_@z@i@p@m@l@{@hAyApAw@sDu@cCYk@s@mB[o@KOq@HoA~@Wd@a@PgGjFgCtBUFMTiAdA{AfAkCxBiBbBQPs@nA}DdGw@bAYZc@r@cBpAk@TcB^kBTEJEXu@TkBNi@VcBjAi@n@uFjIkAtBMb@sCrDe@r@iArBaBjDmAxBcAdD]`Bq@xASDGLbB`AjDbAfAb@bBlAlAnALXDh@yAnHy@`F]zAaAxBYWIUc@Ww@Yk@EoAs@OR|@dA`@p@fAn@h@bAQvCq@pEKd@Gj@@`ASbACX@l@SpB[hB}@xGWjD{@tG_@dDQzBa@vCGdBBXWjCSjAkAfIi@xCg@dHQpDW`Dk@|EaAhCeBhBkAz@sA~@_FlDuC~BcGbEuDrCwChB}AxAmE|CiPrLcJjHiCxAaBpAs@p@eAn@{GxEwC`C}@\\Q[u@[KMIBg@hCuAfBeChBeCrBsMjJ}ApAyGrEcCxA{@b@QA_@e@SA_Bv@yF~CgAGQHKVTxB~@nCB|CK\\IEdNkTHRb@KxBmBlBoA~AmAn@]FMzHgG`BkAbBcA|AoAnF}D\\ONHN?F{A@cBDOZWjAr@NVFD|DgCzDeDtD_C~@q@lCgCpAgAbAm@|@]pE{CxAgAlBgBpE{CvAmAfE}DfEeClAaAzAuARK`BkA~@c@zD{C|@g@bBiA|CeCzCiCtCsBhB[f@wCbC_S\\aDPcDX_D`@yCh@yBLeAE}@RgCLwA`@mCb@mEd@uDDmA_AeHuA_JIWcAkAc@wBBqBOGB@JQPmDBcAG_ALe@DCj@RLTHZJj@RxBNTVTXJXBXEVOT]Ri@Jm@Ak@Mk@aA}BeAwBc@aBo@_A{DaIO_C[_Aa@o@E]LwIR_DDA`IpDNLv@INMNYvBmH`A_ChA}B|BkErBqCr@w@jAcCpA_ClAqBvAiB|A}AjB_AdASb@DlAaAjD]bBy@zAwAVe@j@m@jDqFlAuB|A_BhEoD~AkA^a@b@}@}A}AcBgAQWDg@kBo@gAw@oA}AtByCzAeBbB}A\\e@^eAFm@HaELe@R_@Ae@]y@m@{Bg@eGtAYzDmC[oDYwB@KFCLBf@WrByAhCsBAUSe@A[VgAMaCLC\\BfBk@JVn@fCZ@Q{C', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.73954452574253, 2.295037005096674]","[48.74045329168439, 2.297396007925272]",4.005,9.268,True,False,True,178.4,52.9,9593716355,9593716355,garmin_ping_270658219273,False,4,0,False,,140.6,162.0,71.0,51.1,False,244.9
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Séance de musculation en soirée,0.0,3237,3237,0.0,WeightTraining,WeightTraining,30.0,Garmin Forerunner 735XT,8926225713,8926225713,2023-04-20T16:52:49Z,2023-04-20T18:52:49Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a8926225713', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,False,True,,,9577477331,9577477331,garmin_ping_270226125297,False,0,0,False,,108.4,134.0,9.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,1998.7,1219,1308,0.0,Run,Run,,Garmin Forerunner 735XT,8925847553,8925847553,2023-04-20T16:29:52Z,2023-04-20T18:29:52Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,0,0,1,0,"{'id': 'a8925847553', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],1.64,3.151,True,False,True,,,9577078239,9577078239,garmin_ping_270218544591,False,0,0,False,78.8,146.9,177.0,26.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,2024.6,828,832,15.1,Run,Run,,Garmin Forerunner 735XT,8920471306,8920471306,2023-04-19T17:43:40Z,2023-04-19T19:43:40Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,"{'id': 'a8920471306', 'summary_polyline': 'olnhH{f_MZd@x@~@HN^`Bf@~CRl@FdAnA`IfCq@dAa@^_@pAy@?E]iBSsAQo@Uo@cAmEmAiDm@_DWs@Gg@g@aB[y@Gi@a@aB]eAuAwDOu@Qi@Wi@Uo@Yi@wAqDu@sAgAeBkA_@c@Yc@O@t@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.74040350317955, 2.297158045694232]","[48.741643354296684, 2.2991487476974726]",2.445,3.208,True,False,True,89.3,71.5,9571439720,9571439720,garmin_ping_270065698446,False,0,0,False,81.3,135.1,148.0,5.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,7349.8,2362,2430,76.9,Run,Run,,Garmin Forerunner 735XT,8914668824,8914668824,2023-04-18T18:02:25Z,2023-04-18T20:02:25Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,"{'id': 'a8914668824', 'summary_polyline': '_znhH_h_Mx@|Eb@xAZhBRn@x@nE~@bEJv@Pp@hCnHLx@Yh@Kn@Rr@Lv@Ev@]^Sl@M|BCx@Bz@Pv@Lx@Gx@Qd@S^o@x@[d@Ib@Dp@dAvD\\~An@`CrArEbAlEQp@gBhB_@`@ADf@bBLt@Er@F\\v@vBPv@`@fC[b@u@d@eA?g@Ge@Dc@LKFe@l@Ej@]`@_@PsA`@a@RcAz@mBhB_Ax@k@`@]^iBnA_@Z]`@Bt@t@jCNp@Hr@fD`J@PIl@[d@aAz@]b@s@l@sB|BI@e@IMBQJYf@e@DiF?e@Ce@MYYe@S]_@mA]e@Yi@i@BCf@n@RPtAf@^BNFf@TDFb@VtBM|@DpA?b@JFE@KZS\\[LqB@yBDw@C][m@kAwAgAk@Y]Fu@XiBLu@To@z@aAxAwA~BgB~@u@|@y@`@c@b@Ub@_@`@S`@[dBcBpAeAbAk@Zm@p@k@Hu@I_@@QCw@Yq@a@m@]m@Ui@kA_B[e@Wk@Ss@eAiCk@gBa@cAg@mBo@{AOw@{@_DoAaEq@sCm@_BK{@No@pBgBVe@c@E[e@Sq@_BaEs@{ASo@y@wCc@u@i@}AQu@_B{DOw@Ky@G{@Kw@Oy@Au@BCr@SZCd@KpCuCPe@A]OcAYqAGs@~@}@r@{@tCkBZc@M{@PsA[y@CWDYl@Wd@MnAs@H@JZPrAJj@DJX^FCTm@Ks@So@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.74051582068205, 2.2973851952701807]","[48.740587485954165, 2.2976079024374485]",3.112,4.191,True,False,True,90.7,52.9,9565338046,9565338046,garmin_ping_269907937563,False,0,0,False,84.0,164.9,184.0,93.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Séance de musculation en soirée,0.0,2979,2979,0.0,WeightTraining,WeightTraining,30.0,Garmin Forerunner 735XT,8885056543,8885056543,2023-04-13T16:53:16Z,2023-04-13T18:53:16Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,2,0,1,0,"{'id': 'a8885056543', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,False,True,,,9533902011,9533902011,garmin_ping_269085024868,False,0,0,False,,91.1,127.0,6.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,2761.6,1183,1183,0.0,Run,Run,,Garmin Forerunner 735XT,8884583028,8884583028,2023-04-13T16:28:13Z,2023-04-13T18:28:13Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,2,0,1,0,"{'id': 'a8884583028', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],2.334,3.222,True,False,True,,,9533398110,9533398110,garmin_ping_269075487983,False,0,0,False,80.3,139.2,175.0,16.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,19415.9,6903,7154,168.7,Run,Run,,Garmin Forerunner 735XT,8858769829,8858769829,2023-04-09T08:12:52Z,2023-04-09T10:12:52Z,(GMT+01:00) Europe/Paris,7200.0,,,,20,2,0,1,0,"{'id': 'a8858769829', 'summary_polyline': 'caohH}r_M_@\\iATUh@_@Cc@[UFwCvA_AbAc@RqBKsC~Aw@NaA`AcCj@i@E_CPyAd@aAz@[h@iBnEQp@g@fDcAnCsBnF{@hAaBdFoA~EMt@@hBKr@g@dBwCvHu@t@K^uAq@uASaAw@uBu@eAOaA\\gAr@aA?yHaAmBKkBA}Ab@SCEKBMV?AUiBgAsAv@kANiAYs@m@a@Aa@^e@LgH@wCc@kBHe@HgAh@eA?uDKoEDe@CaAm@}IIoGx@_AWkCqAiCg@c@?g@NaCMgA[oFIaAq@yAW}JaAgBe@_CKiAFe@YUo@WSg@H_@\\a@AcA[Oq@Y]mDxAiAc@OQUw@WG{@aAaCu@mBaAaAu@mAqBkA_@_A}@{Am@gAy@UC{@iA]Ac@VUI[{@}@_Ak@NYIOu@{A\\UMWs@c@Ou@MmADwAUmBs@{@gAkIeBc@Wq@wA]a@cCqBiB{@cAFg@K_AgAq@aAuE}DYo@o@}@nAoIEcBXmAAy@mAeEV_AEc@Bs@Xi@Lw@NwB@uBo@aL[aFe@gDQq@oB{EeDwJkAeCcCmGi@iBkAiCg@eB]k@Qs@q@{AWsAWo@c@[FMa@}AUg@a@UmCLmBYmABkAOUYcAk@E}@\\kDAs@c@Qc@?qC|@c@MKmDXkBfAkEXiBj@iBLs@Vg@\\]Oy@VkBFiB\\cAFk@[g@IWnAy@Ro@XiBtAeEzCi@POTDDNuB|HS~AlA\\lAr@T@xAp@tDf@nClA`Ax@bABxJdCj@^tBj@`@^h@t@f@VjBh@jAHZMd@@~Bl@hAx@dEV|AfA~Bh@nBv@bDt@xDt@bC~@jABxAt@tDv@\\p@hAJpDrBjBt@nGp@tFrApBT`ElBjBjAbANtAv@jFp@fBdAnCbAlCh@VGnCzAhBXj@h@zAhAf@Ub@RlAOtCb@fBj@|AnA`Bh@~MzCd_@xKf@DjAS`@JfAf@Nx@`Av@xElAlBjAlCp@tAt@f@?xCd@nChB`@MxBLjBhAhDr@rIvBpC`A~BZzEpAf@BjC[rAXtBAn@ORDz@p@lEbAlAIdD^pE|@nAGnBXdBp@`BIlBDvCnAhCLxAj@`AK`EVNp@`@T~E`@dDn@xCL|E|@Bx@c@p@qEzB{D~BoA`AQbAvAjDvBzHr@`DBr@}D~CgAd@aCcCq@wA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.74075814150274, 2.297250162810087]","[48.74073073267937, 2.2978758718818426]",2.813,4.63,True,False,True,105.8,52.5,9505522692,9505522692,garmin_ping_268372837436,False,6,0,False,85.2,164.8,179.0,274.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,2946.8,2508,2508,0.0,Run,Run,,Garmin Forerunner 735XT,8843560114,8843560114,2023-04-06T16:39:06Z,2023-04-06T18:39:06Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,2,0,1,0,"{'id': 'a8843560114', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],1.175,3.167,True,False,True,,,9489501041,9489501041,garmin_ping_267949408487,False,0,0,False,76.2,125.6,173.0,18.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,6103.9,2212,2245,99.3,Run,Run,0.0,Garmin Forerunner 735XT,8832789972,8832789972,2023-04-04T18:23:34Z,2023-04-04T20:23:34Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,"{'id': 'a8832789972', 'summary_polyline': '_aohHas_M}@~@]CGNFn@Bb@Oz@Sp@E\\Dr@k@h@eBhA}@z@qBlAt@`EBv@[h@{@`A_@\\gA\\e@H]^FpBPlBLr@Pp@p@xAj@|A^vAPf@\\`@Xj@Pp@Vj@f@~Av@jBAx@KXe@Pa@^]b@a@X}@j@}@~@IFy@ZyArAMTETBFzBrBZd@Hv@Mr@WXwBxA_@b@eA~@y@j@m@j@~AaBfBuAxB_Ba@Z_Az@{B`BgBbBbB{AjA_Ar@q@hBuAC?wAhA_CrBoA`AYVEJ\\[\\a@?E`BqA|@m@d@a@bAo@?GcDbC}@z@aAt@c@b@B?~@aAdBsA|@{@dBmAyEtDgB|AGLzDqDdCmBHCE@gBtAoD`Dm@j@Z[lC}BVYvAoAt@_@AEc@^kCjBcDfDvAwA~A{AbAw@lAu@CC_@ZaAp@{CtCgAx@^a@`B{AtDqCRMAC_BjA}@x@oC|BQTzCqCnDuCRk@Kw@Qo@]c@}@o@_@_@GSHa@Zk@VY', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740773648023605, 2.297139186412096]","[48.744303435087204, 2.285952866077423]",2.759,3.972,True,False,True,75.1,52.9,9478170199,9478170199,garmin_ping_267644790454,False,0,0,False,81.9,145.6,182.0,37.0,,,
